BHK,Type,Area,Status,Price,price_unit
4,Independent house,1563,Ready to move,9249417.981959352,L
4,Row bunglow,2272,Ready to move,11123526.182659857,L
4,Row bunglow,2751,Under construction,13754129.722213378,L
3,Apartment,1089,Ready to move,4624541.739629028,L
3,Apartment,1359,Under construction,5010067.09833148,L
2,Row bunglow,1451,Ready to move,8035993.139072568,L
4,Row bunglow,1827,Under construction,8903509.782664241,L
4,Independent house,2311,Ready to move,13142566.519684844,L
4,Row bunglow,2269,Under construction,10945413.894498065,L
4,Independent house,1680,Under construction,8864121.430464922,L
3,Row bunglow,2328,Ready to move,11575149.899050502,L
2,Row bunglow,1291,Ready to move,6851535.602240487,L
2,Independent house,1443,Under construction,7599554.606943688,L
4,Row bunglow,1753,Ready to move,9350484.480160335,L
4,Row bunglow,1901,Under construction,8181608.396639339,L
3,Apartment,1406,Under construction,5590393.791165124,L
1,Apartment,665,Ready to move,3171271.026816934,L
4,Row bunglow,1803,Under construction,8636091.36578136,L
2,Apartment,1309,Ready to move,5621214.7357654665,L
3,Independent house,1448,Ready to move,8308324.563448087,L
4,Row bunglow,1823,Under construction,7692891.193315899,L
3,Row bunglow,1050,Ready to move,5407609.560044738,L
3,Independent house,1985,Under construction,10641720.285430888,L
4,Row bunglow,2866,Under construction,12211407.13789784,L
4,Row bunglow,2634,Ready to move,13159780.83951728,L
4,Independent house,2952,Under construction,15609425.134632848,L
4,Row bunglow,2982,Ready to move,15576772.786037765,L
3,Row bunglow,1870,Ready to move,9057140.235577958,L
2,Apartment,1427,Under construction,5362239.124929134,L
4,Row bunglow,2654,Under construction,12476805.079752257,L
5,Row bunglow,2926,Under construction,14044701.97981754,L
2,Apartment,766,Under construction,3148061.6975747338,L
3,Independent house,2248,Under construction,11876710.985801198,L
3,Independent house,1021,Under construction,5484362.673388145,L
2,Apartment,725,Under construction,2812444.6734140674,L
1,Apartment,998,Ready to move,4642884.81855508,L
3,Independent house,2283,Ready to move,13108909.12375577,L
4,Row bunglow,1781,Under construction,8451123.344081579,L
4,Row bunglow,1963,Ready to move,10530294.710934106,L
3,Independent house,2314,Ready to move,12868493.142077377,L
3,Row bunglow,1005,Under construction,4539536.657405492,L
3,Row bunglow,1012,Under construction,4611105.974271252,L
4,Row bunglow,1728,Ready to move,9819140.052239371,L
3,Row bunglow,2145,Ready to move,10823279.072526127,L
2,Independent house,1249,Under construction,6441036.562420184,L
3,Row bunglow,2229,Under construction,10108561.211740816,L
3,Independent house,1971,Ready to move,11147606.811194494,L
3,Apartment,1373,Under construction,5776818.098982942,L
4,Row bunglow,1999,Ready to move,10629988.06759217,L
3,Apartment,1441,Under construction,5726299.195363592,L
1,Apartment,955,Under construction,3879257.4847165192,L
3,Independent house,1600,Under construction,8318415.848086949,L
3,Independent house,1135,Ready to move,6819505.150957117,L
4,Independent house,1521,Under construction,7962122.644467161,L
4,Independent house,2214,Ready to move,12312241.587519726,L
2,Apartment,1294,Ready to move,5595362.210956968,L
2,Apartment,1301,Ready to move,5783068.656386849,L
4,Independent house,2991,Under construction,15633615.577096574,L
3,Independent house,1937,Under construction,10846877.881631536,L
4,Row bunglow,1569,Ready to move,7858842.084817414,L
2,Independent house,1159,Ready to move,6509970.281143276,L
3,Row bunglow,2483,Under construction,11738110.0438944,L
4,Independent house,2353,Ready to move,14041648.879915463,L
3,Apartment,1254,Ready to move,5067635.096650375,L
2,Apartment,1310,Ready to move,5493154.504221387,L
2,Apartment,795,Under construction,3010300.563938513,L
2,Apartment,629,Under construction,2392563.0493955184,L
4,Row bunglow,2923,Ready to move,13952572.821578663,L
5,Row bunglow,2864,Under construction,12849262.411558103,L
2,Apartment,1009,Under construction,4263066.451658426,L
3,Independent house,1248,Under construction,6787060.670877519,L
3,Apartment,1371,Under construction,5488654.308140801,L
1,Apartment,968,Under construction,3872410.9924837197,L
2,Row bunglow,1202,Under construction,5427710.3861686755,L
4,Row bunglow,2170,Under construction,10287394.663469555,L
3,Row bunglow,1857,Ready to move,9629027.746941421,L
4,Independent house,2040,Ready to move,11971217.726546848,L
2,Apartment,764,Ready to move,3468104.452908499,L
2,Apartment,824,Under construction,3302838.1568583143,L
4,Independent house,2754,Under construction,15070556.819561578,L
2,Apartment,888,Ready to move,3701464.3660830045,L
3,Independent house,2405,Under construction,13499057.953577204,L
3,Independent house,1176,Under construction,6225704.461946835,L
4,Independent house,2595,Under construction,14008731.490535388,L
5,Independent house,2883,Under construction,16010881.694226854,L
1,Apartment,806,Under construction,3101779.537213024,L
4,Independent house,2945,Ready to move,17197711.803050876,L
2,Apartment,1136,Under construction,4483135.896389902,L
2,Row bunglow,1162,Under construction,5195677.427162257,L
4,Independent house,2126,Under construction,10795004.657257799,L
2,Apartment,1375,Ready to move,6349570.225714923,L
3,Row bunglow,1738,Ready to move,8716855.484116836,L
3,Apartment,1268,Under construction,4611161.640297462,L
3,Apartment,1026,Under construction,4063283.510689699,L
2,Independent house,1096,Ready to move,6493046.323131833,L
2,Independent house,1218,Ready to move,6980781.628087562,L
2,Apartment,1442,Ready to move,6566487.4869179595,L
1,Apartment,771,Under construction,3056678.8937406265,L
3,Row bunglow,1458,Under construction,6949794.544411947,L
2,Apartment,830,Under construction,3317935.5158696454,L
4,Row bunglow,2932,Under construction,12866573.948098,L
2,Row bunglow,1497,Ready to move,7956325.757125946,L
2,Apartment,730,Under construction,2917920.621681159,L
3,Independent house,1110,Ready to move,6108267.261149752,L
3,Independent house,1715,Ready to move,9540646.21978646,L
2,Apartment,1269,Ready to move,5301680.628998095,L
2,Apartment,1378,Under construction,5798740.548505078,L
3,Independent house,2361,Under construction,12006602.278139144,L
5,Row bunglow,2726,Under construction,13043573.493007695,L
3,Independent house,2404,Ready to move,13895837.370170813,L
1,Apartment,881,Under construction,3462086.6449179514,L
4,Row bunglow,2138,Ready to move,10330552.579567675,L
4,Row bunglow,2985,Under construction,14487972.37955935,L
3,Apartment,1096,Under construction,4368625.187959794,L
3,Independent house,2481,Under construction,12192127.825987088,L
4,Independent house,1517,Under construction,7882499.854083171,L
2,Apartment,1405,Ready to move,6133252.703979137,L
5,Row bunglow,2922,Under construction,14914671.538700748,L
1,Apartment,667,Under construction,2806107.675837882,L
1,Apartment,860,Ready to move,3751934.2191650267,L
3,Row bunglow,2283,Under construction,11013128.771614032,L
4,Row bunglow,2046,Ready to move,10397371.697740197,L
3,Apartment,1464,Ready to move,6002284.5811252035,L
2,Row bunglow,1310,Ready to move,6368742.042972179,L
4,Row bunglow,2367,Under construction,10106757.738159444,L
2,Apartment,1472,Under construction,5789697.478380544,L
1,Apartment,804,Under construction,3195367.088108198,L
4,Independent house,1936,Under construction,9652574.934376257,L
3,Apartment,1079,Ready to move,4683152.47856984,L
2,Apartment,1227,Ready to move,5373765.877540796,L
4,Independent house,2812,Under construction,15742048.022940801,L
3,Apartment,1392,Under construction,5801342.03817767,L
2,Row bunglow,1349,Ready to move,7048645.75176906,L
3,Apartment,1485,Ready to move,6918364.693520336,L
2,Apartment,954,Under construction,4018218.17389896,L
4,Independent house,2568,Ready to move,14878396.005551508,L
3,Row bunglow,1909,Ready to move,9760292.138297278,L
5,Row bunglow,2725,Under construction,12104229.306843875,L
4,Row bunglow,2567,Under construction,12033220.754707562,L
5,Independent house,2751,Under construction,14040315.08252253,L
2,Row bunglow,1420,Under construction,6106312.256503863,L
2,Row bunglow,1351,Under construction,6349662.401237806,L
3,Apartment,1137,Ready to move,4908338.352929211,L
3,Independent house,1486,Under construction,8144428.817364081,L
3,Independent house,1637,Ready to move,9311649.334247226,L
5,Independent house,2618,Under construction,13798915.118689004,L
1,Apartment,991,Under construction,4033930.9780063173,L
2,Apartment,884,Ready to move,3664557.6705718595,L
5,Independent house,2746,Under construction,15239154.564132538,L
3,Independent house,2434,Under construction,13383942.975676993,L
3,Independent house,1327,Ready to move,7685394.473312465,L
2,Row bunglow,1143,Under construction,5420269.922448689,L
3,Independent house,2071,Ready to move,11031220.824953407,L
3,Apartment,1088,Under construction,4361558.24791117,L
3,Row bunglow,2179,Under construction,9520747.85523941,L
2,Apartment,961,Under construction,3783844.82753975,L
5,Row bunglow,2620,Under construction,11799138.262433397,L
4,Independent house,2091,Under construction,11085724.663335351,L
1,Apartment,733,Under construction,2787480.657028221,L
3,Row bunglow,1935,Under construction,8275113.462731058,L
3,Row bunglow,1590,Under construction,7639064.463153017,L
2,Apartment,699,Under construction,2565991.5292990506,L
3,Independent house,1804,Ready to move,10081971.920593027,L
3,Independent house,2130,Ready to move,12774516.022411812,L
3,Row bunglow,1983,Under construction,9437981.90468177,L
2,Apartment,939,Under construction,3663752.662438916,L
4,Independent house,1881,Ready to move,10218122.84598004,L
3,Row bunglow,1381,Ready to move,7005744.096329846,L
4,Row bunglow,2868,Ready to move,15163158.500021076,L
2,Row bunglow,1091,Ready to move,5647572.725324741,L
4,Independent house,2008,Under construction,10324367.695964599,L
4,Row bunglow,2005,Ready to move,9867708.196424844,L
3,Independent house,1710,Under construction,9265486.609629348,L
4,Independent house,2277,Under construction,12695145.615387198,L
2,Apartment,1260,Ready to move,5414825.215658496,L
4,Row bunglow,2184,Ready to move,11148605.970160848,L
3,Row bunglow,1161,Ready to move,6342337.683047623,L
3,Apartment,1284,Ready to move,5788767.204956611,L
3,Row bunglow,1381,Ready to move,6954292.195671848,L
2,Apartment,1112,Ready to move,4960510.404730807,L
3,Row bunglow,1418,Ready to move,7237259.64482383,L
5,Row bunglow,2663,Ready to move,13760053.363172341,L
2,Independent house,1120,Under construction,6158684.070952814,L
2,Independent house,1227,Ready to move,6903589.960389455,L
4,Row bunglow,1735,Ready to move,8528717.665028471,L
4,Row bunglow,1728,Under construction,7750765.3694883,L
3,Row bunglow,1262,Under construction,5990673.86960915,L
4,Row bunglow,1532,Under construction,6875493.716135766,L
4,Independent house,2177,Under construction,11593461.824530235,L
2,Apartment,1263,Under construction,5073383.779727698,L
3,Row bunglow,2147,Under construction,10426070.31946133,L
3,Independent house,2017,Under construction,10582877.49628338,L
4,Row bunglow,1744,Ready to move,8690686.212386714,L
4,Independent house,1932,Ready to move,12018891.322467195,L
3,Apartment,1340,Ready to move,5409155.17960862,L
5,Independent house,2594,Under construction,13741207.268102463,L
3,Row bunglow,1506,Under construction,7159927.111645543,L
3,Row bunglow,1419,Under construction,6360178.916922615,L
3,Apartment,1372,Under construction,5709313.407721276,L
2,Row bunglow,1197,Ready to move,5814759.015034373,L
4,Independent house,1549,Ready to move,8460229.390988944,L
2,Apartment,1452,Under construction,5735529.596358712,L
3,Apartment,1399,Ready to move,5982997.769526409,L
2,Apartment,1216,Under construction,4932466.116766123,L
2,Independent house,1288,Under construction,6822060.315255235,L
3,Row bunglow,1346,Under construction,6342091.351326298,L
5,Independent house,2718,Under construction,14253023.7127128,L
3,Apartment,1090,Under construction,4414844.970181978,L
2,Apartment,1048,Under construction,4238409.5983187,L
2,Apartment,737,Ready to move,3347696.97033457,L
2,Apartment,1287,Under construction,5418178.21475615,L
3,Apartment,1314,Ready to move,5969703.689455614,L
2,Independent house,1434,Ready to move,8164688.653032195,L
3,Independent house,1963,Under construction,10369218.52807613,L
3,Apartment,1130,Under construction,4819210.411916346,L
3,Row bunglow,1959,Ready to move,9982308.153607512,L
3,Row bunglow,2268,Ready to move,11366296.530426864,L
2,Apartment,906,Ready to move,3891859.180394341,L
3,Independent house,1924,Under construction,10458103.098943744,L
4,Row bunglow,2877,Ready to move,15210858.111157166,L
2,Apartment,1323,Under construction,5391369.31400611,L
3,Independent house,1829,Under construction,9294722.599883838,L
2,Apartment,949,Under construction,3692837.6290043686,L
3,Independent house,1335,Ready to move,7564414.39710331,L
2,Apartment,1374,Under construction,5793873.184043335,L
4,Row bunglow,2571,Under construction,12111619.223696947,L
2,Apartment,1058,Under construction,4123315.042939804,L
1,Apartment,961,Under construction,4057408.257604291,L
2,Independent house,1109,Under construction,5878755.449073663,L
4,Row bunglow,2923,Under construction,13775813.528602822,L
2,Apartment,1004,Under construction,3987099.2752368134,L
2,Row bunglow,1429,Ready to move,8038327.59373551,L
1,Apartment,810,Ready to move,3600946.8388515566,L
3,Row bunglow,2122,Ready to move,11312091.599210564,L
1,Apartment,918,Ready to move,4151535.441392473,L
3,Independent house,1696,Under construction,8534720.237437569,L
5,Row bunglow,2545,Ready to move,11916244.49892634,L
3,Independent house,2121,Under construction,11603020.667609802,L
4,Row bunglow,1514,Ready to move,8111234.436836828,L
3,Apartment,1284,Under construction,5022987.689989236,L
3,Independent house,1463,Ready to move,8301074.183986774,L
3,Independent house,1710,Under construction,9589423.653320607,L
3,Apartment,1255,Ready to move,5235206.773817383,L
3,Apartment,1317,Ready to move,6144691.479373773,L
3,Row bunglow,1797,Ready to move,8182324.51975632,L
5,Row bunglow,2551,Ready to move,13944726.492482146,L
4,Independent house,1681,Ready to move,10209540.62350315,L
5,Row bunglow,2983,Under construction,15484677.097101262,L
5,Row bunglow,2513,Under construction,10873289.395265527,L
3,Independent house,1074,Ready to move,6170325.035861043,L
4,Row bunglow,2121,Under construction,9860413.014590975,L
4,Independent house,2494,Under construction,14077185.57384652,L
5,Row bunglow,2833,Ready to move,15957743.044118958,L
3,Row bunglow,1024,Ready to move,5353955.358904433,L
2,Apartment,1133,Ready to move,4781237.394074261,L
4,Independent house,2546,Under construction,13194785.154046964,L
